afelong,afelat,ATEAMid,abialb,betnan,betpen,betpub,cassat,fagsyl,ileaqu,juncomm,junoxy,lardec,picabi,pinhal,pinsyl,quecoc,queile,quepub,querob
28.044,49.871,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.054,50.321,2611,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
28.064,50.77,2612,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
28.074,51.22,2613,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
28.085,51.669,2614,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
28.095,52.119,2615,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
28.107,52.568,2616,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.118,53.017,2617,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.13,53.467,2618,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.142,53.916,2619,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.154,54.366,2620,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.167,54.815,2621,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.18,55.264,2622,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.194,55.713,2623,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.208,56.162,2624,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.222,56.611,2625,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.237,57.06,2626,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.252,57.509,2627,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.268,57.958,2628,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.284,58.407,2629,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.3,58.856,2630,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.317,59.305,2631,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.412,61.548,2634,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.335,59.754,2636,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.432,61.997,2638,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.353,60.202,2640,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.454,62.446,2642,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.372,60.651,2644,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.476,62.894,2647,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.483,40.865,2648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28.391,61.1,2649,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.599,65.137,2650,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.493,41.316,2651,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
28.499,63.343,2652,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.627,65.586,2653,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.523,63.792,2654,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.655,66.034,2655,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.547,64.24,2656,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.548,43.566,2657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28.559,44.016,2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.571,44.466,2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28.685,66.482,2660,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.573,64.689,2661,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.583,44.916,2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28.596,45.366,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28.716,66.93,2664,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.609,45.816,2665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28.622,46.266,2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28.635,46.715,2667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
28.649,47.165,2668,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
28.663,47.615,2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.678,48.064,2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.692,48.514,2671,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
28.748,67.379,2672,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.708,48.964,2673,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28.781,67.827,2674,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.79,51.211,2675,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.723,49.413,2676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28.807,51.66,2677,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
28.739,49.863,2678,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.816,68.275,2679,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.825,52.109,2680,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.756,50.312,2681,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
28.772,50.762,2682,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
28.844,52.559,2683,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.852,68.723,2684,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.863,53.008,2685,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.883,53.457,2686,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.967,55.254,2687,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
28.903,53.906,2688,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.989,55.703,2689,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.923,54.356,2690,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
29.012,56.152,2691,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28.945,54.805,2692,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.036,56.6,2693,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.061,57.049,2694,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.086,57.498,2695,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.085,41.126,2706,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
29.112,57.947,2707,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
29.139,58.395,2709,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
29.216,44.906,2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.166,58.844,2711,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
29.234,45.356,2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.187,70.962,2713,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
29.252,45.805,2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.195,59.293,2715,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
29.13,69.168,2716,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.27,46.255,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.144,69.616,2718,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.157,70.065,2719,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
29.289,46.704,2720,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29.172,70.513,2721,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
29.308,47.154,2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.328,47.603,2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.348,48.052,2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.369,48.502,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.441,61.534,2726,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
29.455,61.982,2727,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.566,65.124,2728,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.469,62.431,2729,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.584,51.645,2730,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
29.39,59.738,2731,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
29.484,62.88,2732,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.402,60.187,2733,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
29.603,66.021,2734,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.499,63.329,2735,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.415,60.636,2736,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
29.623,66.47,2737,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.515,63.778,2738,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.428,61.085,2739,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
29.644,66.918,2740,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.531,64.227,2741,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.548,64.676,2742,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.574,51.196,2743,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
29.584,65.573,2744,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.525,48.948,2745,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29.595,52.095,2746,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
29.68,55.241,2747,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.534,49.398,2748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29.606,52.544,2749,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
29.543,49.847,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.693,55.69,2751,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.618,52.994,2752,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
29.553,50.297,2753,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
29.707,56.139,2754,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
29.629,53.443,2755,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
29.563,50.746,2756,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
29.721,56.588,2757,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.642,53.893,2758,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
29.736,57.037,2759,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
29.654,54.342,2760,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.667,54.791,2763,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
29.751,57.486,2764,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29.766,44.894,2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.776,45.344,2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.787,45.793,2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,47.147,2778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,46.697,2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,46.248,2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30,68.717,2781,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30,68.269,2782,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30,67.82,2783,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30,67.372,2784,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30,59.285,2785,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
30,58.837,2786,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
30,58.388,2787,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30,57.94,2788,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
30,48.495,2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,48.046,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,47.596,2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.213,45.793,2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.249,57.486,2803,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
30.333,54.791,2804,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
30.346,54.342,2807,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
30.264,57.037,2808,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.358,53.893,2809,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
30.279,56.588,2810,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
30.437,50.746,2811,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
30.371,53.443,2812,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
30.293,56.139,2813,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
30.447,50.297,2814,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
30.382,52.994,2815,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
30.307,55.69,2816,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
30.457,49.847,2817,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30.394,52.544,2818,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
30.466,49.398,2819,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30.32,55.241,2820,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.405,52.095,2821,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
30.475,48.948,2822,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30.416,65.573,2823,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.426,51.196,2824,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
30.452,64.675,2825,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.469,64.227,2826,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.356,66.918,2827,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.572,61.085,2828,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
30.485,63.778,2829,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.377,66.47,2830,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.585,60.636,2831,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.501,63.329,2832,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.397,66.021,2833,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.598,60.187,2834,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
30.516,62.88,2835,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.61,59.738,2836,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
30.416,51.645,2837,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
30.531,62.431,2838,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.434,65.124,2839,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.545,61.982,2840,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.559,61.534,2841,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.631,48.502,2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.652,48.052,2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.672,47.603,2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.692,47.154,2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.828,70.513,2846,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30.711,46.704,2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.843,70.065,2848,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30.856,69.616,2849,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.73,46.255,2850,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30.87,69.168,2851,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.805,59.293,2852,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
30.834,58.844,2853,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.861,58.395,2854,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.888,57.947,2855,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.914,57.498,2867,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
30.939,57.049,2868,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
30.964,56.6,2869,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.055,54.805,2870,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
30.988,56.152,2871,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
31.077,54.356,2872,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
31.011,55.703,2873,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
31.097,53.906,2874,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.033,55.254,2875,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
31.117,53.457,2876,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
31.137,53.008,2877,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
31.148,68.723,2878,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.156,52.559,2879,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
31.228,50.762,2880,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
31.244,50.312,2881,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
31.175,52.109,2882,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
31.184,68.275,2883,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.261,49.863,2884,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
31.193,51.66,2885,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
31.277,49.413,2886,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
31.21,51.211,2887,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
31.219,67.827,2888,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.292,48.964,2889,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31.252,67.379,2890,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.308,48.514,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.322,48.064,2892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.337,47.615,2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.351,47.165,2894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.365,46.715,2895,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.284,66.93,2897,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.427,64.689,2898,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.315,66.482,2899,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.453,64.24,2900,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.345,66.034,2901,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.477,63.792,2902,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.373,65.586,2903,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.501,63.343,2904,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.401,65.137,2906,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.524,62.894,2909,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.546,62.446,2914,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.647,60.202,2916,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
31.568,61.997,2918,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.665,59.754,2920,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
31.589,61.548,2922,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.683,59.305,2926,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
31.7,58.856,2927,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.716,58.407,2928,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.732,57.958,2929,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.748,57.509,2930,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.763,57.06,2931,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
31.778,56.611,2932,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.792,56.162,2933,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
31.806,55.713,2934,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
31.82,55.264,2935,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
31.833,54.815,2936,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
31.846,54.366,2937,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
31.858,53.916,2938,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
31.87,53.467,2939,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
31.882,53.017,2940,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
31.893,52.568,2941,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
31.905,52.119,2942,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
31.915,51.669,2943,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31.926,51.22,2944,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
31.936,50.77,2945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31.946,50.321,2946,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31.956,49.871,2947,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31.966,49.422,2948,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
31.975,48.972,2949,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31.984,48.522,2950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.993,48.072,2951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
